Frame,FPS_Pipeline,FPS_Detection_Recognition
2069,1355.6250808015513,0
2070,129.44583667674834,137.7575458994318
2071,1920.4688644688645,0
2072,1926.6440055121727,0
2073,722.1597796143251,0
2074,2160.898505924781,0
2075,1154.5015139003578,0
2076,2199.4252753015207,0
2077,691.5587798845837,0
2078,670.4450127877238,0
2079,689.9661128475078,0
2080,105.37922717451384,115.64432435413163
2081,1436.8975676601576,0
2082,1941.8074074074075,0
2083,1122.6723768736617,0
2084,702.2106144316089,0
2085,728.4307051059395,0
2086,1225.687901811806,0
2087,1164.437534702943,0
2088,732.373668587393,0
2089,729.3173361154581,0
2090,78.80474973696077,84.59839851550052
2091,906.0928926333982,0
2092,674.5422965583789,0
2093,720.299501974927,0
2094,1860.8269742679681,0
2095,1190.8869960249858,0
2096,752.206599713056,0
2097,600.3870598339536,0
2098,1789.3788395904437,0
2099,1343.0368235670828,0
2100,80.19241726096017,83.85253898440624
2101,1106.6765171503957,0
2102,1237.9881936245572,0
2103,1623.1826625386998,0
2104,1944.508113120074,0
2105,742.7490703028157,0
2106,702.0930699698695,0
2107,707.5411605937921,0
2108,1684.459437751004,0
2109,1983.1224586288415,0
2110,80.88211813255684,84.44340648278639
2111,958.2599954306603,0
2112,963.7647058823529,0
2113,1111.0739072847682,0
2114,736.7475847532057,0
2115,710.2970364098222,0
2116,1585.148904006047,0
2117,1999.1916110581506,0
2118,722.408542886669,0
2119,626.1089714882818,0
2120,139.69837463362643,150.5709362435382
2121,1258.0395920815836,0
2122,1511.460900900901,0
2123,749.6521894548704,0
2124,747.5145250400998,0
2125,1252.4048969841745,0
2126,2042.0175267770205,0
2127,730.2061281337047,0
2128,752.0717231486462,0
2129,732.1179961598883,0
2130,94.52591724510953,104.55178602587432
2131,1271.386480751743,0
2132,1290.555076923077,0
2133,1343.0368235670828,0
2134,724.029691006387,0
2135,716.9750427350427,0
2136,704.8065871282138,0
2137,1531.3267615918219,0
2138,1729.6098969072166,0
2139,1429.064395229983,0
2140,108.17868564943774,118.93673614064937
2141,1404.186139939739,0
2142,1782.534636634084,0
2143,1559.8006693938266,0
2144,572.1325876415223,0
2145,560.2115667156404,0
2146,613.112702821225,0
2147,1269.8468059339993,0
2148,1546.5722713864307,0
2149,718.2027397260274,0
2150,96.85943237189109,105.75386399737778
2151,1083.2396694214876,0
2152,1615.0573738929534,0
2153,2041.0238442822385,0
2154,689.6257809930944,0
2155,664.2863477985429,0
2156,648.5702798824802,0
2157,1958.125116713352,0
2158,1968.2327545753167,0
2159,1226.4046783625731,0
2160,101.65298950582874,112.19216263207169
2161,1928.415632183908,0
2162,1986.8801515869256,0
2163,1912.5873233014136,0
2164,685.3437908496732,0
2165,653.9295291549735,0
2166,896.0273445844905,0
2167,1985.939393939394,0
2168,726.9157712305026,0
2169,628.6426858513189,0
2170,107.99206982672057,121.65160392134115
2171,1711.2623419012648,0
2172,1767.511167298778,0
2173,1407.4845637583892,0
2174,675.0851440527925,0
2175,685.9041700735895,0
2176,2057.0397253555666,0
2177,1564.455054084297,0
2178,1750.5442404006678,0
2179,1247.9333531686998,0
2180,83.38908107678238,92.85802209479954
2181,1804.777969018933,0
2182,1758.6180293501047,0
2183,713.317006802721,0
2184,1510.372344256392,0
2185,1684.459437751004,0
2186,1630.1220365332297,0
2187,726.0349662454561,0
2188,697.0756190792754,0
2189,584.0022277917014,0
2190,123.43449087698646,135.17803274461775
2191,1760.0939991607218,0
2192,1363.1147221319468,0
2193,693.044282881692,0
2194,663.3408192313775,0
2195,2141.043389484431,0
2196,1707.083435083435,0
2197,705.043536728862,0
2198,634.8273043741486,0
2199,1596.6136277122193,0
2200,131.67689071673,145.04128916245938
2201,1940.9088385006942,0
2202,1938.2181146025878,0
2203,1598.439024390244,0
2204,2123.6982278481014,0
2205,615.903671071953,0
2206,1370.6875816993463,0
2207,1427.119428376999,0
2208,1850.1561535068372,0
2209,1982.1852551984878,0
2210,109.81290744861893,122.13336439345407
2211,1481.0395480225989,0
2212,867.8468859921373,0
2213,1857.5305580159434,0
2214,979.062558356676,0
2215,627.9838299146579,0
2216,2047.0004880429478,0
2217,1743.9933471933473,0
2218,505.1552450921354,0
2219,923.0422535211268,0
2220,138.2479317050661,148.09349622201822
2221,1100.5783258987142,0
2222,1982.1852551984878,0
2223,701.6232853797256,0
2224,654.7461754605058,0
2225,564.4333198761943,0
2226,1610.0975047984646,0
2227,2121.549822964087,0
2228,2070.238894373149,0
2229,740.5197740112994,0
2230,132.6849514409541,141.93922165820643
2231,1916.0822293284605,0
2232,1122.6723768736617,0
2233,709.4560216508796,0
2234,664.4968314321926,0
2235,1459.3959638135004,0
2236,1541.4568173465639,0
2237,728.304219482549,0
2238,720.5469850541144,0
2239,2017.4622414622415,0
2240,128.30541449984705,137.4550698040244
2241,1791.6719350704827,0
2242,1267.161329305136,0
2243,2135.5926680244397,0
2244,1178.506322000562,0
2245,703.9785162806311,0
2246,1833.9763882815917,0
2247,1416.516041877744,0
2248,2186.81126173097,0
2249,719.5580717104134,0
2250,73.4760002802887,78.50532502292849
2251,1272.5436893203882,0
2252,1315.2411414236437,0
2253,1432.48087431694,0
2254,1052.5229611041404,0
2255,711.5019508057676,0
2256,725.1562932226833,0
2257,710.4173441734417,0
2258,1500.6454382826475,0
2259,1728.1845900288422,0
2260,78.1004022046775,83.67354918506992
2261,1292.1454097350586,0
2262,1265.6318648159324,0
2263,1665.067090115125,0
2264,716.73000683527,0
2265,699.0506666666666,0
2266,1354.749354005168,0
2267,1542.0235294117647,0
2268,736.7475847532057,0
2269,721.5386203337347,0
2270,119.54352163256,129.10317655749816
2271,1259.5507507507507,0
2272,1986.8801515869256,0
2273,1855.8867256637168,0
2274,1198.3725714285715,0
2275,695.8035832780358,0
2276,633.4849720586014,0
2277,1111.6628677445003,0
2278,1655.2107340173638,0
2279,621.1943127962086,0
2280,107.24377397085145,119.01435786845242
2281,1503.3347670250896,0
2282,1542.0235294117647,0
2283,598.9296015993145,0
2284,731.3520488230166,0
2285,1084.0796071336263,0
2286,2049.000488519785,0
2287,609.9031554456885,0
2288,576.3781778205305,0
2289,1685.813504823151,0
2290,72.87850986933556,75.7108251051463
2291,751.802115074386,0
2292,1596.0060882800608,0
2293,1971.9341795956746,0
2294,729.4441739130435,0
2295,730.5877024908552,0
2296,2218.034902168165,0
2297,2143.231476750128,0
2298,2048.0,0
2299,726.1606648199446,0
2300,77.13378818250364,83.64351380995114
2301,1064.0040588533739,0
2302,1617.5487851908986,0
2303,1992.5434679334917,0
2304,744.1987224982257,0
2305,715.141346973572,0
2306,1964.5451990632318,0
2307,1314.0050125313282,0
2308,646.2718027734977,0
2309,730.0790252393385,0
2310,122.57953648771078,132.17483376926228
2311,1255.0281268701376,0
2312,1711.2623419012648,0
2313,728.4307051059395,0
2314,747.7810661436977,0
2315,1978.445283018868,0
2316,1893.5909706546274,0
2317,746.1846646504181,0
2318,656.180225281602,0
2319,2087.757093081135,0
2320,125.93238455533537,133.9092012004342
2321,1934.6420664206642,0
2322,1768.256323777403,0
2323,1303.38844002486,0
2324,1357.8193590158628,0
2325,707.0640593391773,0
2326,737.6545902215969,0
2327,1637.1209992193599,0
2328,2242.9433155080214,0
2329,1842.8400702987697,0
2330,97.04095136735921,106.18222323485482
2331,1533.566361974406,0
2332,2168.719751809721,0
2333,1381.9782537067545,0
2334,727.9250260326276,0
2335,736.87702037948,0
2336,1612.5736255286429,0
2337,2211.019504480759,0
2338,1895.3023045639404,0
2339,709.8162125571163,0
2340,130.14471887799428,145.68108089333472
2341,1988.764343290659,0
2342,2193.673640167364,0
2343,1925.7594123048668,0
2344,746.5831256674974,0
2345,741.043109540636,0
2346,715.141346973572,0
2347,618.0819333922782,0
2348,732.8855495369561,0
2349,752.0717231486462,0
2350,88.77961222589111,96.1930142421393
2351,2030.1568247821879,0
2352,1818.0771564802774,0
2353,2197.1210057621793,0
2354,2150.925128205128,0
2355,742.2233233056096,0
2356,737.7843447669305,0
2357,655.0529439325317,0
2358,1482.086219081272,0
2359,2146.5220061412488,0
2360,133.6872569643654,143.29213214444331
2361,1689.8887993553585,0
2362,2186.81126173097,0
2363,2085.680755842864,0
2364,2130.169629253428,0
2365,740.7813493465206,0
2366,733.3981465291134,0
2367,987.5921827172122,0
2368,1883.3875168387965,0
2369,714.6539444539104,0
2370,105.33688281681651,116.43082389518099
2371,1047.5284715284715,0
2372,1339.1775223499362,0
2373,2160.898505924781,0
2374,711.8642226748133,0
2375,763.8506647240939,0
2376,1578.586375611592,0
2377,1236.8929519315836,0
2378,1860.8269742679681,0
2379,2126.9290060851927,0
2380,66.69906494497806,69.96570360979516
2381,1334.915340547422,0
2382,1747.6266666666668,0
2383,1985.939393939394,0
2384,1541.4568173465639,0
2385,2144.3271983640084,0
2386,1860.8269742679681,0
2387,1771.2432432432433,0
2388,2192.526921066388,0
2389,1327.7315606204495,0
2390,125.52159209935658,133.5935787998471
2391,1651.3007874015748,0
2392,1404.6563965170797,0
2393,1975.649552520019,0
2394,1177.8444257231115,0
2395,2197.1210057621793,0
2396,1893.5909706546274,0
2397,1916.9579524680073,0
2398,2147.621095750128,0
2399,2158.6742151312405,0
2400,128.59651704684816,137.00160052261964
2401,1408.4298186702486,0
2402,1848.5253415601587,0
2403,713.5597141884995,0
2404,745.7866287339972,0
2405,1586.948164964056,0
2406,2212.1856540084386,0
2407,1897.0167345092718,0
2408,743.4073023750443,0
2409,748.4482512491078,0
2410,106.09627399893759,116.47285551637
2411,1800.90339201374,0
2412,1677.7216,0
2413,1587.54882664648,0
2414,717.5883661248931,0
2415,736.4888498683056,0
2416,1260.6865043582807,0
2417,1716.163666121113,0
2418,1585.7482041587903,0
2419,1595.3990110308102,0
2420,119.04138048475905,128.9840703610308
2421,1793.9709153122326,0
2422,1252.0310447761194,0
2423,733.0136315973435,0
2424,1620.6738794435857,0
2425,1596.0060882800608,0
2426,1657.172659028052,0
2427,1587.54882664648,0
2428,1587.54882664648,0
2429,1699.4748784440842,0
2430,113.00223617210443,121.56345825000724
2431,1434.4404924760602,0
2432,2030.1568247821879,0
2433,1053.5805074101984,0
2434,749.920257464688,0
2435,746.9820124666073,0
2436,727.29391364661,0
2437,742.3546902654867,0
2438,742.3546902654867,0
2439,1194.6180575334663,0
2440,128.46260336906585,138.51730515191545
2441,1013.8515832729031,0
2442,1508.1999280834232,0
2443,1353.4378831881252,0
2444,1211.526285384171,0
2445,742.7490703028157,0
2446,1902.1786848072563,0
2447,1897.875113122172,0
2448,1563.2888557584793,0
2449,666.9270154237557,0
2450,108.84118746107536,119.64923691342176
2451,1917.8344764517603,0
2452,1601.4906452844598,0
2453,2213.3530343007915,0
2454,734.0399019950997,0
2455,743.6709219858157,0
2456,2228.6418703506906,0
2457,1598.439024390244,0
2458,753.1520919375113,0
2459,724.7803697943667,0
2460,128.4390004899559,137.7213593826958
2461,1351.6932001289076,0
2462,1874.130473637176,0
2463,742.0920028308564,0
2464,745.2565742714996,0
2465,661.2492511429923,0
2466,2129.0883248730966,0
2467,2222.7366189719132,0
2468,2166.4793388429753,0
2469,754.3712230215828,0
2470,26.344972268807275,26.674026824723516
2471,945.3017804823079,0
2472,1335.3403374721427,0
2473,669.4818834796488,0
2474,483.82789249048335,0
2475,1748.3551479783243,0
2476,1198.7150614461275,0
2477,571.1198257080611,0
2478,530.7230165759838,0
2479,1202.8402638371092,0
2480,63.976571079926785,67.63261093911248
2481,1560.9616672869372,0
2482,919.1987727372343,0
2483,636.1753374791446,0
2484,1064.274042121289,0
2485,1064.0040588533739,0
2486,1438.3758573388202,0
2487,696.381205379379,0
2488,1015.0784123910939,0
2489,1484.1840056617127,0
2490,26.053195850673955,26.471170352418458
2491,1779.5095460330929,0
2492,1351.6932001289076,0
2493,682.8889612504071,0
2494,714.6539444539104,0
2495,1764.5368111064367,0
2496,1697.4115742614326,0
2497,711.8642226748133,0
2498,661.7709056484696,0
2499,1661.110495049505,0
2500,68.21226560848282,70.99243411587481
2501,1815.7160173160173,0
2502,1480.5167666784328,0
2503,734.682781572955,0
2504,716.6075516828977,0
2505,1310.3105279600125,0
2506,1903.0417422867513,0
2507,1101.4453781512605,0
2508,741.3050547896784,0
2509,1758.6180293501047,0
2510,129.95519752130133,139.15148298055868
2511,1870.7867975022302,0
2512,1779.5095460330929,0
2513,1770.4955677501055,0
2514,2026.2338164251207,0
2515,750.7256130302488,0
2516,729.3173361154581,0
2517,728.0513799687554,0
2518,1907.368804001819,0
2519,1655.2107340173638,0
2520,73.96187554003774,77.10826362717161
2521,1789.3788395904437,0
2522,1673.0370961308336,0
2523,1825.9921636917718,0
2524,1923.9926605504588,0
2525,1896.1591320072332,0
2526,1544.8633517495396,0
2527,1323.5418112969392,0
2528,1183.494356659142,0
2529,1746.8987921699293,0
2530,127.02313749242883,136.09916282691933
2531,1686.4913550462404,0
2532,2062.0963618485744,0
2533,1239.8179130948863,0
2534,728.304219482549,0
2535,1920.4688644688645,0
2536,1995.3872502378688,0
2537,1872.4571428571428,0
2538,721.786955773533,0
2539,712.5898742779477,0
2540,101.6062015503876,111.2931249502481
2541,1891.8827244023455,0
2542,2118.3353535353535,0
2543,1887.6255625562555,0
2544,1761.572448551029,0
2545,1802.4512247529008,0
2546,1544.2945508100147,0
2547,1808.6692539887883,0
2548,1732.4675753820736,0
2549,1752.0066833751043,0
2550,121.27523492843719,129.26232741617358
2551,1756.4087102177555,0
2552,2077.4165428429915,0
2553,1921.3486028401283,0
2554,845.6258064516129,0
2555,1011.1629701060752,0
2556,1401.8395721925133,0
2557,2102.4080200501253,0
2558,1648.7044025157234,0
2559,2088.796812749004,0
2560,103.94290245836638,111.36404428749701
2561,1790.1425522833974,0
2562,2128.0081177067477,0
2563,2034.0950533462658,0
2564,1821.234910985671,0
2565,720.5469850541144,0
2566,758.6008319768493,0
2567,619.359716479622,0
2568,1273.7030063771638,0
2569,2218.034902168165,0
2570,78.88626831424327,81.87682276924278
2571,1920.4688644688645,0
2572,1315.6537013801756,0
2573,1736.7718426501035,0
2574,1341.3188359449953,0
2575,635.6932403758715,0
2576,744.5950647967335,0
2577,753.6934411500449,0
2578,2189.0939457202503,0
2579,1877.4861235452104,0
2580,72.8797761985022,75.42762601830705
2581,1748.3551479783243,0
2582,1984.9995267392333,0
2583,1623.8110723964382,0
2584,1924.8756310234053,0
2585,722.1597796143251,0
2586,734.296918767507,0
2587,1924.8756310234053,0
2588,1951.746859004188,0
2589,540.2246264811953,0
2590,110.80798900982775,121.72927791966566
2591,1586.948164964056,0
2592,2019.4049109292248,0
2593,1650.0015735641227,0
2594,709.3360392355826,0
2595,713.5597141884995,0
2596,2037.058766391452,0
2597,1919.5899313501145,0
2598,684.8961463096016,0
2599,542.0398035668131,0
2600,126.79657788929532,137.12701474482623
2601,1133.5956756756757,0
2602,1313.1822166562304,0
2603,1464.491620111732,0
2604,1834.7786526684165,0
2605,636.7548201001973,0
2606,1510.9164265129682,0
2607,1562.1243947858472,0
2608,2073.308947108255,0
2609,567.3345056134181,0
2610,111.32266369403084,121.32083767210459
2611,976.3277467411546,0
2612,1205.6062086806553,0
2613,1360.461887771651,0
2614,1606.3975488318652,0
2615,1426.1489289357362,0
2616,1516.9273056057866,0
2617,1144.4212824010915,0
2618,1346.9184328837507,0
2619,1343.0368235670828,0
2620,116.56348831392602,126.00805143303491
2621,924.2626707800794,0
2622,1749.0842368640533,0
2623,1262.964167419452,0
2624,1294.9379438098179,0
2625,1719.681836818368,0
2626,1632.0249027237355,0
2627,1749.813934084272,0
2628,1322.2900378310214,0
2629,1595.3990110308102,0
2630,133.7810665986221,144.15892765079911
2631,1145.0461370461371,0
2632,1820.4444444444443,0
2633,1211.526285384171,0
2634,1279.9218797680805,0
2635,1733.1834710743801,0
2636,1703.61657189277,0
2637,1710.5644371941273,0
2638,1400.9031396125586,0
2639,1608.862293824319,0
2640,86.32741942123245,94.84440223413156
2641,1850.1561535068372,0
2642,1592.9753133308013,0
2643,492.636128729152,0
2644,1001.744447098161,0
2645,1864.1351111111112,0
2646,1300.9627791563275,0
2647,1035.8863917016547,0
2648,608.3109499637418,0
2649,719.8050454779475,0
2650,108.18147584534833,119.94006291106663
2651,1433.46001367054,0
2652,1580.966453071994,0
2653,1794.7385537013265,0
2654,743.0122232063774,0
2655,1407.0124119423012,0
2656,1377.892247043364,0
2657,1418.9120433017592,0
2658,736.87702037948,0
2659,1049.1005502751375,0
2660,126.1558636869492,136.3646530983809
2661,1444.3195592286502,0
2662,1501.7200143215182,0
2663,1274.4770586447887,0
2664,1963.625468164794,0
2665,695.4574697396783,0
2666,1829.975567190227,0
2667,1935.534840793724,0
2668,2025.2554321583775,0
2669,573.4624008750342,0
2670,74.27622235208699,79.17216905449534
2671,1903.9055832955062,0
2672,2016.4923076923078,0
2673,1531.3267615918219,0
2674,962.6587101216434,0
2675,700.9197860962566,0
2676,740.2583833392164,0
2677,608.4874510372842,0
2678,1968.2327545753167,0
2679,1483.659002476123,0
2680,78.57886355546397,82.61057275663752
2681,867.4879007238883,0
2682,1204.5674899483056,0
2683,1833.9763882815917,0
2684,921.825054945055,0
2685,655.4624160025004,0
2686,2112.9994962216624,0
2687,984.1163772876583,0
2688,1858.3535666814355,0
2689,648.3697634874014,0
2690,79.66086758337765,88.45943266898661
2691,1106.384595093643,0
2692,1239.0853766617429,0
2693,685.9041700735895,0
2694,1243.1250740960284,0
2695,1863.3069746779208,0
2696,1527.4231609613985,0
2697,725.4071255620893,0
2698,743.2755626439837,0
2699,1077.6731757451182,0
2700,123.24588622472966,134.47592176979802
2701,1400.4353923205342,0
2702,1928.415632183908,0
2703,1293.739666872301,0
2704,674.7593307593307,0
2705,738.0439908499033,0
2706,1226.4046783625731,0
2707,1657.172659028052,0
2708,716.24043715847,0
2709,739.0844052863437,0
2710,112.99614752552601,122.11558505837482
2711,814.7443667443667,0
2712,1321.8733060195398,0
2713,1674.372854291417,0
2714,898.7152346260981,0
2715,698.7013160086624,0
2716,707.8994092827004,0
2717,1616.9252120277563,0
2718,1253.1532715864953,0
2719,729.9519665854508,0
2720,90.31856844462628,98.09172337987324
2721,794.2253361105851,0
2722,1962.706598034628,0
2723,827.7686994276693,0
2724,709.0961961115808,0
2725,1293.3407338883749,0
2726,2042.0175267770205,0
2727,1579.775517890772,0
2728,623.8738658337052,0
2729,1945.4100185528757,0
2730,122.29717751341265,132.60524818210558
2731,1213.9808972503617,0
2732,1447.3098688750863,0
2733,2055.0240078392944,0
2734,570.3432145771009,0
2735,646.7700848111025,0
2736,2084.6441351888666,0
2737,1676.3804956035171,0
2738,673.2430176565008,0
2739,716.8525038454965,0
2740,121.086174543145,129.71405597649607
2741,1578.586375611592,0
2742,1529.093693036821,0
2743,731.8625021811202,0
2744,1981.248937175248,0
2745,1886.7764282501125,0
2746,1864.1351111111112,0
2747,722.7820093055316,0
2748,802.4304572412474,0
2749,2064.1259842519685,0
2750,119.14282467901374,128.0977308126928
2751,1369.345086516487,0
2752,1639.0402500976945,0
2753,2003.9675107501193,0
2754,524.9441802252816,0
2755,717.7111567419576,0
2756,1696.038819247877,0
2757,1800.1304721030042,0
2758,592.4995055798842,0
2759,634.8273043741486,0
2760,109.33771278121009,123.30748199323828
2761,710.176769387064,0
2762,2223.915164369035,0
2763,2030.1568247821879,0
2764,2228.6418703506906,0
2765,749.2504465880671,0
2766,925.6905760317811,0
2767,709.8162125571163,0
2768,1600.2685997710798,0
2769,755.0502250225022,0
2770,109.56620777931612,120.34614943188339
2771,933.311971517579,0
2772,777.1547155827311,0
2773,707.1832743213623,0
2774,712.4688296245965,0
2775,1637.1209992193599,0
2776,777.8753709198813,0
2777,716.73000683527,0
2778,733.3981465291134,0
2779,725.1562932226833,0
2780,71.55195414456064,76.02233016747626
2781,1818.0771564802774,0
2782,1496.3624687834463,0
2783,1269.0783661119515,0
2784,1344.3282051282051,0
2785,707.7799527505906,0
2786,775.143965995195,0
2787,1733.8999586606035,0
2788,1286.596319018405,0
2789,691.6728232189973,0
2790,105.51973634556845,118.07291050868452
2791,1679.73728474169,0
2792,1559.8006693938266,0
2793,2088.796812749004,0
2794,2198.272536687631,0
2795,724.7803697943667,0
2796,712.1059422750425,0
2797,750.5912670007158,0
2798,2189.0939457202503,0
2799,1648.0565815324164,0
2800,66.45284154823581,68.54445915248975
2801,1814.9303331890956,0
2802,1778.754877014419,0
2803,1952.655493482309,0
2804,2214.521647307286,0
2805,718.8181662382176,0
2806,747.5145250400998,0
2807,1648.0565815324164,0
2808,1432.48087431694,0
2809,727.0417750043335,0
2810,111.20460269904818,125.31532715864954
2811,1787.85336743393,0
2812,2080.5079365079364,0
2813,2218.034902168165,0
2814,705.5179142136249,0
2815,683.3339850114044,0
2816,1598.439024390244,0
2817,2218.034902168165,0
2818,701.3886287625418,0
2819,697.5393314485282,0
2820,25.95019458141794,26.296576802507836
2821,1711.9608163265307,0
2822,1255.4037713259504,0
2823,1016.3082141991762,0
2824,1203.8760045924225,0
2825,813.1647925552539,0
2826,666.7149896677794,0
2827,601.5926563396442,0
2828,644.9798554513302,0
2829,769.032636596993,0
2830,125.37151397399492,134.80439673458892
2831,1880.8538116591928,0
2832,1495.2955436720142,0
2833,578.2853991451813,0
2834,610.1693337212686,0
2835,577.171322416403,0
2836,1736.0529801324503,0
2837,1027.5120039196472,0
2838,877.2859234469777,0
2839,666.5030986810742,0
2840,135.21725394113287,145.67602111697693
2841,1177.513756316676,0
2842,1439.8571918983866,0
2843,659.2744419993712,0
2844,812.3773000193686,0
2845,1971.9341795956746,0
2846,1901.3164097914778,0
2847,1160.5711123408964,0
2848,625.082563338301,0
2849,1371.1356652500817,0
2850,127.12323452748984,137.80733342094888
2851,1604.5539403213465,0
2852,2002.054415274463,0
2853,700.1008178935069,0
2854,699.7504170837504,0
2855,2063.110673880964,0
2856,1668.378679395386,0
2857,699.8671783747706,0
2858,682.4445167588675,0
2859,1560.9616672869372,0
2860,124.75250587430475,135.18674659962613
2861,1752.0066833751043,0
2862,1193.9379447765443,0
2863,1633.2959501557632,0
2864,2034.0950533462658,0
2865,701.1541290538281,0
2866,699.0506666666666,0
2867,696.9597873047524,0
2868,1511.460900900901,0
2869,1984.9995267392333,0
2870,72.51939070145409,76.09957181217796
2871,1858.3535666814355,0
2872,2035.0819990295972,0
2873,1495.8288159771755,0
2874,1242.3886255924172,0
2875,1734.6170388751034,0
2876,1245.3396674584324,0
2877,2030.1568247821879,0
2878,1829.1774967291758,0
2879,1097.410779696494,0
2880,126.87712505293726,137.4956236682511
2881,1822.8179052585833,0
2882,1887.6255625562555,0
2883,1776.4947056332062,0
2884,1814.1453287197232,0
2885,2083.6085444610035,0
2886,1689.2082158679018,0
2887,1710.5644371941273,0
2888,1818.0771564802774,0
2889,1272.5436893203882,0
2890,123.32923637860566,131.85488839987426
2891,1418.9120433017592,0
2892,1285.8074800735744,0
2893,1408.9029224051058,0
2894,1940.9088385006942,0
2895,1781.0208067940553,0
2896,1770.4955677501055,0
2897,2081.540446650124,0
2898,2116.1977800201817,0
2899,1253.5277943813508,0
2900,123.32923637860566,132.60944070315216
2901,1114.3209351753453,0
2902,1641.6062622309198,0
2903,1806.3324720068906,0
2904,2083.6085444610035,0
2905,2073.308947108255,0
2906,1255.7796407185629,0
2907,2022.3259402121505,0
2908,1655.8641926569285,0
2909,1784.0510421097406,0
2910,129.2663112152125,138.24337508239947
2911,1880.8538116591928,0
2912,2034.0950533462658,0
2913,1882.5421903052065,0
2914,1726.0510288065843,0
2915,2092.9660678642713,0
2916,2037.058766391452,0
2917,2106.631843294827,0
2918,1451.8186223606785,0
2919,2075.3607125185554,0
2920,128.37217274201942,137.04188721165784
2921,1772.7404902789517,0
2922,1798.5866209262435,0
2923,1754.2049351735675,0
2924,1902.1786848072563,0
2925,1322.707032481867,0
2926,1483.659002476123,0
2927,1856.7082779991147,0
2928,2055.0240078392944,0
2929,2098.201100550275,0
2930,124.75250587430475,133.20325203252034
2931,1850.1561535068372,0
2932,1514.1891696750902,0
2933,2137.769622833843,0
2934,1861.652907234798,0
2935,1041.5455674199156,0
2936,1292.5436055469954,0
2937,1506.5747126436781,0
2938,1450.8142511241786,0
2939,1731.0375567478334,0
2940,124.61166404230666,135.87870934300895
2941,1698.0987854251011,0
2942,581.0894984760322,0
2943,590.5806814981695,0
2944,1533.0058479532163,0
2945,1076.5667351129364,0
2946,1317.3065326633166,0
2947,1472.2021762021761,0
2948,1298.5461300309598,0
2949,956.7299270072992,0
2950,80.2752971348734,85.49335507541785
2951,1300.5593798449613,0
2952,1696.7249190938512,0
2953,1452.3213296398892,0
2954,869.6462782500519,0
2955,656.6939095036794,0
2956,1890.1775574583146,0
2957,1618.7973755306832,0
2958,669.4818834796488,0
2959,674.2170069120721,0
2960,124.54875875994773,133.55104120231803
2961,1375.1816393442623,0
2962,709.6961082910321,0
2963,598.4168925667,0
2964,1807.8896551724138,0
2965,1136.3597940937416,0
2966,1819.6546637744034,0
2967,586.2060097833682,0
2968,1301.3664287930499,0
2969,1602.7145586549484,0
2970,62.11391167846459,65.0612561465556
2971,1633.9322165952474,0
2972,1204.5674899483056,0
2973,1554.5974796145292,0
2974,1497.9657142857143,0
2975,647.4689719049089,0
2976,1416.516041877744,0
2977,1567.3781763826607,0
2978,919.6018417013813,0
2979,653.2166329232207,0
2980,124.67833893166078,136.30704234506516
2981,1504.9529960531038,0
2982,1110.4855705586444,0
2983,610.4357444331247,0
2984,643.6930632289748,0
2985,1806.3324720068906,0
2986,1822.02606429192,0
2987,547.4877953269809,0
2988,558.2728603753494,0
2989,1357.8193590158628,0
2990,129.5738029039234,140.258962011771
2991,1008.2461538461539,0
2992,1773.490063424947,0
2993,1935.534840793724,0
2994,1529.6513493800146,0
2995,611.0582750582751,0
2996,1575.6213373403457,0
2997,1521.328980776206,0
2998,1948.1207617278217,0
2999,666.6090273363001,0
3000,88.0619790463793,94.39614700785452
3001,1754.938912133891,0
3002,1135.4369247428262,0
3003,1102.0241723594324,0
3004,1073.2610030706244,0
3005,660.4163123917493,0
3006,1453.3277893277893,0
3007,848.8775551507792,0
3008,860.1936013125513,0
3009,607.4299782766111,0
3010,122.1547064305685,134.50610909790592
3011,1290.555076923077,0
3012,1575.0296657904619,0
3013,675.7377154825198,0
3014,2025.2554321583775,0
3015,1596.0060882800608,0
3016,1635.8439937597504,0
3017,643.6930632289748,0
3018,1385.630657416584,0
3019,1975.649552520019,0
3020,70.54941801789678,74.21576572591347
3021,1229.2801875732707,0
3022,1383.8020455295282,0
3023,1919.5899313501145,0
3024,567.2577765756018,0
3025,563.4476088124665,0
3026,1368.0052185257664,0
3027,1929.3026678932843,0
3028,568.7963113642528,0
3029,537.938181351802,0
3030,114.06864291542018,121.82827930754037
3031,1367.5591783501793,0
3032,1171.5932960893854,0
3033,657.1054363152123,0
3034,662.7119608152947,0
3035,581.8149535303094,0
3036,1195.6396807297606,0
3037,1207.6890296573567,0
3038,609.1944807552651,0
3039,573.9332238642584,0
3040,116.51168088002444,127.21963056204314
3041,1123.2737011247991,0
3042,1749.813934084272,0
3043,635.4043326768672,0
3044,642.7067116150781,0
3045,1260.3076923076924,0
3046,1634.568978955573,0
3047,656.5911083281152,0
3048,598.8440890919475,0
3049,1474.790436005626,0
3050,121.89555058269639,130.81037924151696
3051,1499.036454610436,0
3052,1573.8476547842401,0
3053,1718.2728390004097,0
3054,1916.9579524680073,0
3055,658.1365134159737,0
3056,2001.0992366412213,0
3057,1714.0596648957908,0
3058,1726.7616303005352,0
3059,659.2744419993712,0
3060,125.09108261258575,135.56250808015514
3061,1506.0337522441653,0
3062,1586.948164964056,0
3063,675.1938184159691,0
3064,615.4517975055026,0
3065,1253.9025411061286,0
3066,1570.9003745318353,0
